11 42 0 
11 42 2 
11 48 2 
11 48 0 

13 42 0 
13 42 2 
13 48 2 
13 48 0 

13 42 0 
13 42 0 
13 48 0 
13 48 0 

11 42 0 
11 42 0 
11 48 0 
11 48 0 

11 42 2 
11 42 2 
11 48 2 
11 48 2 

