22 67 0 
22 67 2 
22 73 2 
22 73 0 

24 67 0 
24 67 2 
24 73 2 
24 73 0 

24 67 0 
24 67 0 
24 73 0 
24 73 0 

22 67 0 
22 67 0 
22 73 0 
22 73 0 

22 67 2 
22 67 2 
22 73 2 
22 73 2 

