73 8 0 
73 8 2 
73 14 2 
73 14 0 

75 8 0 
75 8 2 
75 14 2 
75 14 0 

75 8 0 
75 8 0 
75 14 0 
75 14 0 

73 8 0 
73 8 0 
73 14 0 
73 14 0 

73 8 2 
73 8 2 
73 14 2 
73 14 2 

