4 -53 0 
4 -53 2 
4 -47 2 
4 -47 0 

6 -53 0 
6 -53 2 
6 -47 2 
6 -47 0 

6 -53 0 
6 -53 0 
6 -47 0 
6 -47 0 

4 -53 0 
4 -53 0 
4 -47 0 
4 -47 0 

4 -53 2 
4 -53 2 
4 -47 2 
4 -47 2 

