-40 15 5 
-40 25 10 
-20 25 10 
-20 15 5 

-40 15 5 
-40 5 10 
-20 5 10 
-20 15 5 

-40 15 5 
-40 5 5 
-20 5 5 
-20 15 5 

-40 15 5 
-40 5 0 
-20 5 0 
-20 15 5 

-40 15 5 
-40 25 0 
-20 25 0 
-20 15 5 

-40 15 5 
-40 25 10 
-20 25 10 
-20 15 5 

