34.1421 -38.8579 0 
34.1421 -38.8579 2 
34.1421 -32.8579 2 
34.1421 -32.8579 0 

36.1421 -38.8579 0 
36.1421 -38.8579 2 
36.1421 -32.8579 2 
36.1421 -32.8579 0 

36.1421 -38.8579 0 
36.1421 -38.8579 0 
36.1421 -32.8579 0 
36.1421 -32.8579 0 

34.1421 -38.8579 0 
34.1421 -38.8579 0 
34.1421 -32.8579 0 
34.1421 -32.8579 0 

34.1421 -38.8579 2 
34.1421 -38.8579 2 
34.1421 -32.8579 2 
34.1421 -32.8579 2 

