17 -57 0 
17 -57 2 
17 -51 2 
17 -51 0 

19 -57 0 
19 -57 2 
19 -51 2 
19 -51 0 

19 -57 0 
19 -57 0 
19 -51 0 
19 -51 0 

17 -57 0 
17 -57 0 
17 -51 0 
17 -51 0 

17 -57 2 
17 -57 2 
17 -51 2 
17 -51 2 

