60 -10 5 
50 -10 10 
50 10 10 
60 10 5 

60 -10 5 
70 -10 10 
70 10 10 
60 10 5 

60 -10 5 
70 -10 5 
70 10 5 
60 10 5 

60 -10 5 
70 -10 0 
70 10 0 
60 10 5 

60 -10 5 
50 -10 0 
50 10 0 
60 10 5 

60 -10 5 
50 -10 10 
50 10 10 
60 10 5 

