-48 -83 0 
-48 -83 2 
-48 -77 2 
-48 -77 0 

-46 -83 0 
-46 -83 2 
-46 -77 2 
-46 -77 0 

-46 -83 0 
-46 -83 0 
-46 -77 0 
-46 -77 0 

-48 -83 0 
-48 -83 0 
-48 -77 0 
-48 -77 0 

-48 -83 2 
-48 -83 2 
-48 -77 2 
-48 -77 2 

